,PAR,date
2751,0.3665,4/15/15 21:30
2752,0.365333333,4/15/15 22:00
2753,0.367666667,4/15/15 22:30
2754,0.367333333,4/15/15 23:00
2755,0.366833333,4/15/15 23:30
2756,0.36416666700000005,4/16/15 0:00
2757,0.36316666700000005,4/16/15 0:30
2758,0.367333333,4/16/15 1:00
2759,0.36700000000000005,4/16/15 1:30
2760,0.369833333,4/16/15 2:00
2761,0.369833333,4/16/15 2:30
2762,0.365,4/16/15 3:00
2763,0.366333333,4/16/15 3:30
2764,0.365833333,4/16/15 4:00
2765,0.366333333,4/16/15 4:30
2766,0.368333333,4/16/15 5:00
